t_pc,t_sensor,sample_idx,m0_x,m0_y,m0_z,m1_x,m1_y,m1_z,m2_x,m2_y,m2_z,m3_x,m3_y,m3_z,m4_x,m4_y,m4_z
19587.417008844,1775743784.246654,84195,72.0,-40.20000076293945,-1433.6080322265625,363.9000244140625,-833.7000122070312,-1420.5400390625,-788.8500366210938,404.4000244140625,-1215.8079833984375,-77.10000610351562,-98.55000305175781,-1319.1419677734375,64.6500015258789,230.85000610351562,-1278.4859619140625
19587.41916555,1775743784.2488089,84196,74.10000610351562,-39.60000228881836,-1440.384033203125,359.1000061035156,-827.4000244140625,-1418.60400390625,-794.1000366210938,401.4000244140625,-1214.8399658203125,-80.25,-104.4000015258789,-1320.1099853515625,61.20000076293945,230.10000610351562,-1287.43994140625
19587.421310035,1775743784.2509527,84197,72.1500015258789,-38.55000305175781,-1436.27001953125,364.0500183105469,-830.550048828125,-1418.1199951171875,-786.6000366210938,402.0000305175781,-1219.6800537109375,-84.1500015258789,-103.95000457763672,-1329.3060302734375,52.80000305175781,233.10000610351562,-1284.5360107421875
19587.423427522,1775743784.2530727,84198,77.55000305175781,-37.05000305175781,-1439.1739501953125,362.5500183105469,-832.9500122070312,-1412.0699462890625,-787.6500244140625,401.2500305175781,-1212.904052734375,-82.95000457763672,-106.50000762939453,-1322.530029296875,57.900001525878906,228.75001525878906,-1285.988037109375
19587.425557391,1775743784.255198,84199,65.4000015258789,-42.75,-1437.238037109375,364.6500244140625,-834.9000244140625,-1419.572021484375,-793.3500366210938,404.2500305175781,-1208.5479736328125,-78.9000015258789,-102.75000762939453,-1323.2559814453125,64.5,227.40000915527344,-1289.6180419921875
19587.427697621,1775743784.2573435,84200,69.30000305175781,-43.05000305175781,-1439.9000244140625,363.6000061035156,-828.1500244140625,-1411.5859375,-793.5000610351562,405.3000183105469,-1209.7579345703125,-76.95000457763672,-100.6500015258789,-1322.530029296875,54.45000076293945,228.60000610351562,-1278.4859619140625
19587.429805431,1775743784.2594502,84201,73.6500015258789,-37.95000076293945,-1441.8359375,360.45001220703125,-832.6500244140625,-1424.4119873046875,-794.550048828125,401.5500183105469,-1217.7440185546875,-83.4000015258789,-102.45000457763672,-1329.3060302734375,60.60000228881836,226.8000030517578,-1280.906005859375
19587.431928392,1775743784.2615747,84202,77.85000610351562,-45.30000305175781,-1432.8819580078125,368.8500061035156,-832.050048828125,-1413.52197265625,-790.050048828125,412.3500061035156,-1217.9859619140625,-74.10000610351562,-103.6500015258789,-1323.0140380859375,51.750003814697266,223.8000030517578,-1282.842041015625
19587.434056933,1775743784.2637022,84203,74.70000457763672,-36.45000076293945,-1434.8179931640625,364.5,-831.7500610351562,-1421.5079345703125,-789.0000610351562,407.4000244140625,-1217.9859619140625,-81.45000457763672,-107.4000015258789,-1320.35205078125,62.10000228881836,231.15000915527344,-1285.5040283203125
19587.436176161,1775743784.2658072,84204,76.80000305175781,-41.400001525878906,-1429.4940185546875,370.95001220703125,-828.9000244140625,-1418.60400390625,-794.7000122070312,401.5500183105469,-1216.050048828125,-74.70000457763672,-103.20000457763672,-1323.498046875,56.400001525878906,236.70001220703125,-1291.31201171875
19587.438306566,1775743784.2679517,84205,76.95000457763672,-44.25,-1437.9639892578125,367.8000183105469,-833.8500366210938,-1413.7640380859375,-787.6500244140625,406.8000183105469,-1219.9219970703125,-81.45000457763672,-101.10000610351562,-1333.177978515625,60.000003814697266,225.90000915527344,-1287.43994140625
19587.440417073,1775743784.2700596,84206,78.75,-37.20000076293945,-1426.10595703125,367.8000183105469,-828.300048828125,-1417.8780517578125,-785.2500610351562,406.5000305175781,-1210.7259521484375,-76.20000457763672,-97.05000305175781,-1331.0,54.45000076293945,232.50001525878906,-1288.6500244140625
19587.442553109,1775743784.2721982,84207,75.45000457763672,-43.80000305175781,-1440.384033203125,367.95001220703125,-833.550048828125,-1422.9599609375,-793.050048828125,403.6500244140625,-1207.5799560546875,-80.70000457763672,-104.25000762939453,-1322.530029296875,58.500003814697266,230.40000915527344,-1285.261962890625
19587.444649715,1775743784.2742813,84208,68.70000457763672,-41.25,-1439.657958984375,358.20001220703125,-832.6500244140625,-1424.4119873046875,-792.0000610351562,401.70001220703125,-1217.9859619140625,-86.10000610351562,-105.1500015258789,-1324.2239990234375,57.60000228881836,228.45001220703125,-1281.6319580078125
19587.446741785,1775743784.2763867,84209,74.55000305175781,-41.400001525878906,-1427.3160400390625,363.3000183105469,-833.4000244140625,-1420.0560302734375,-791.2500610351562,396.7500305175781,-1218.469970703125,-80.85000610351562,-103.05000305175781,-1328.822021484375,61.95000076293945,229.95001220703125,-1284.7779541015625
19587.448925652,1775743784.2785697,84210,80.70000457763672,-42.900001525878906,-1434.092041015625,364.95001220703125,-827.4000244140625,-1411.343994140625,-792.4500122070312,399.9000244140625,-1217.0179443359375,-79.80000305175781,-102.00000762939453,-1327.85400390625,59.10000228881836,228.00001525878906,-1288.8919677734375
19587.451023358,1775743784.2806697,84211,75.75,-33.900001525878906,-1436.9959716796875,364.20001220703125,-832.800048828125,-1413.280029296875,-787.9500122070312,403.5000305175781,-1217.7440185546875,-84.60000610351562,-104.55000305175781,-1338.7440185546875,59.10000228881836,225.15000915527344,-1289.8599853515625
19587.453129328,1775743784.2827637,84212,74.70000457763672,-34.20000076293945,-1438.68994140625,363.1500244140625,-831.0000610351562,-1415.4580078125,-787.3500366210938,405.9000244140625,-1215.5660400390625,-81.1500015258789,-104.70000457763672,-1321.3199462890625,56.70000076293945,231.00001525878906,-1285.5040283203125
19587.455309135,1775743784.284954,84213,70.6500015258789,-42.75,-1428.283935546875,370.20001220703125,-833.4000244140625,-1423.68603515625,-796.2000122070312,402.9000244140625,-1216.7760009765625,-84.45000457763672,-104.55000305175781,-1320.8359375,61.20000076293945,223.35000610351562,-1277.5179443359375
19587.457340282,1775743784.286985,84214,74.4000015258789,-40.80000305175781,-1436.9959716796875,368.4000244140625,-836.4000244140625,-1413.0379638671875,-790.9500122070312,403.0500183105469,-1212.177978515625,-78.9000015258789,-101.25000762939453,-1327.1280517578125,58.20000076293945,230.10000610351562,-1284.5360107421875
19587.459464226,1775743784.2891111,84215,73.5,-40.5,-1422.718017578125,364.3500061035156,-834.300048828125,-1414.489990234375,-794.7000122070312,410.2500305175781,-1211.2099609375,-81.1500015258789,-104.10000610351562,-1327.85400390625,61.500003814697266,228.3000030517578,-1281.3900146484375
19587.461554717,1775743784.291198,84216,69.60000610351562,-37.80000305175781,-1428.5260009765625,368.5500183105469,-832.6500244140625,-1409.8919677734375,-793.9500122070312,396.9000244140625,-1215.5660400390625,-81.30000305175781,-98.55000305175781,-1319.6259765625,64.05000305175781,227.70001220703125,-1282.115966796875
19587.46369706,1775743784.2933428,84217,70.20000457763672,-37.80000305175781,-1434.092041015625,364.95001220703125,-832.5000610351562,-1420.0560302734375,-784.3500366210938,400.0500183105469,-1204.1920166015625,-86.70000457763672,-100.05000305175781,-1320.593994140625,66.45000457763672,230.25001525878906,-1288.166015625
19587.465806288,1775743784.2954502,84218,78.30000305175781,-41.55000305175781,-1429.4940185546875,366.3000183105469,-834.7500610351562,-1416.1839599609375,-794.7000122070312,403.5000305175781,-1217.501953125,-84.75,-104.10000610351562,-1327.1280517578125,57.45000076293945,226.95001220703125,-1281.14794921875
19587.467910517,1775743784.2975564,84219,71.4000015258789,-41.25,-1429.4940185546875,358.3500061035156,-834.300048828125,-1406.7459716796875,-785.4000244140625,405.9000244140625,-1211.6939697265625,-86.4000015258789,-100.80000305175781,-1321.56201171875,58.650001525878906,236.85000610351562,-1282.842041015625
19587.470021806,1775743784.299659,84220,75.9000015258789,-36.0,-1429.251953125,363.75,-833.8500366210938,-1407.7139892578125,-790.5000610351562,407.70001220703125,-1224.0360107421875,-84.0,-103.05000305175781,-1319.8680419921875,60.750003814697266,232.50001525878906,-1288.166015625
19587.472163206,1775743784.3018067,84221,78.0,-38.55000305175781,-1436.27001953125,366.3000183105469,-837.4500122070312,-1417.39404296875,-790.2000122070312,409.0500183105469,-1211.2099609375,-83.25,-104.55000305175781,-1321.803955078125,58.80000305175781,224.5500030517578,-1277.033935546875
19587.474306403,1775743784.3039522,84222,70.95000457763672,-38.70000076293945,-1427.5579833984375,366.45001220703125,-835.5000610351562,-1414.0059814453125,-789.0000610351562,399.9000244140625,-1206.85400390625,-81.0,-100.95000457763672,-1329.5479736328125,53.250003814697266,227.25001525878906,-1296.635986328125
19587.476428696,1775743784.3060737,84223,79.05000305175781,-37.650001525878906,-1437.7220458984375,365.5500183105469,-837.7500610351562,-1413.0379638671875,-793.9500122070312,401.70001220703125,-1219.6800537109375,-83.4000015258789,-102.9000015258789,-1331.4840087890625,58.650001525878906,227.10000610351562,-1284.5360107421875
19587.478552747,1775743784.3081982,84224,72.0,-39.75,-1436.0279541015625,360.6000061035156,-834.1500244140625,-1409.8919677734375,-795.1500244140625,407.4000244140625,-1218.22802734375,-80.4000015258789,-108.45000457763672,-1334.6300048828125,57.30000305175781,231.75001525878906,-1281.6319580078125
19587.48069919,1775743784.310345,84225,80.55000305175781,-34.5,-1432.8819580078125,367.6500244140625,-831.9000244140625,-1416.66796875,-787.9500122070312,402.3000183105469,-1222.8260498046875,-82.95000457763672,-105.00000762939453,-1321.803955078125,55.650001525878906,231.60000610351562,-1287.6820068359375
19587.482803639,1775743784.3124483,84226,76.5,-33.60000228881836,-1441.1099853515625,367.5,-831.7500610351562,-1421.0240478515625,-794.1000366210938,397.8000183105469,-1216.533935546875,-85.20000457763672,-101.70000457763672,-1323.0140380859375,59.70000076293945,228.00001525878906,-1285.5040283203125
19587.484929188,1775743784.3145742,84227,71.10000610351562,-41.10000228881836,-1430.4620361328125,364.8000183105469,-832.050048828125,-1416.426025390625,-784.2000122070312,406.3500061035156,-1215.323974609375,-78.30000305175781,-104.4000015258789,-1330.2740478515625,56.250003814697266,230.25001525878906,-1275.58203125
19587.487085164,1775743784.316722,84228,75.30000305175781,-40.95000076293945,-1439.657958984375,363.6000061035156,-832.800048828125,-1416.9100341796875,-790.800048828125,402.6000061035156,-1216.050048828125,-79.6500015258789,-101.25000762939453,-1322.2879638671875,57.900001525878906,232.95001220703125,-1287.9239501953125
19587.48919335,1775743784.3188376,84229,74.10000610351562,-39.150001525878906,-1433.6080322265625,362.70001220703125,-831.1500244140625,-1412.31201171875,-790.2000122070312,405.0000305175781,-1221.615966796875,-84.0,-99.60000610351562,-1318.9000244140625,61.05000305175781,232.65000915527344,-1281.8740234375
19587.491336774,1775743784.3209813,84230,81.60000610351562,-37.95000076293945,-1429.4940185546875,365.70001220703125,-833.550048828125,-1412.31201171875,-796.6500244140625,400.3500061035156,-1210.4840087890625,-80.70000457763672,-105.30000305175781,-1318.416015625,61.500003814697266,226.95001220703125,-1284.5360107421875
19587.493435541,1775743784.3230796,84231,75.0,-40.80000305175781,-1439.1739501953125,367.20001220703125,-832.2000122070312,-1406.988037109375,-783.0000610351562,405.45001220703125,-1213.387939453125,-80.70000457763672,-103.50000762939453,-1329.5479736328125,59.70000076293945,227.85000610351562,-1280.906005859375
19587.495552938,1775743784.3251987,84232,68.4000015258789,-42.45000076293945,-1433.6080322265625,367.0500183105469,-835.2000122070312,-1409.8919677734375,-786.1500244140625,409.5000305175781,-1212.4200439453125,-75.9000015258789,-101.10000610351562,-1329.06396484375,53.55000305175781,230.85000610351562,-1281.6319580078125
19587.497699281,1775743784.3273451,84233,75.45000457763672,-40.5,-1434.092041015625,358.5,-834.6000366210938,-1419.3299560546875,-791.550048828125,402.3000183105469,-1213.14599609375,-85.80000305175781,-99.75000762939453,-1312.8499755859375,62.400001525878906,227.5500030517578,-1280.4219970703125
19587.49980329,1775743784.3294492,84234,73.95000457763672,-39.75,-1426.3480224609375,366.0,-836.8500366210938,-1413.52197265625,-786.6000366210938,404.4000244140625,-1202.0140380859375,-81.60000610351562,-106.6500015258789,-1317.2059326171875,61.500003814697266,234.00001525878906,-1282.5999755859375
19587.501913402,1775743784.3315582,84235,68.10000610351562,-33.75,-1436.9959716796875,367.6500244140625,-830.4000244140625,-1410.6180419921875,-787.3500366210938,399.45001220703125,-1215.323974609375,-77.10000610351562,-100.80000305175781,-1316.9639892578125,62.10000228881836,232.95001220703125,-1293.0059814453125
19587.504065926,1775743784.3337033,84236,67.35000610351562,-37.05000305175781,-1438.68994140625,367.20001220703125,-837.0000610351562,-1414.489990234375,-784.6500244140625,406.5000305175781,-1223.0679931640625,-81.45000457763672,-106.20000457763672,-1325.1920166015625,55.05000305175781,232.65000915527344,-1282.115966796875
19587.506173087,1775743784.3358161,84237,73.20000457763672,-40.80000305175781,-1428.5260009765625,363.6000061035156,-827.2500610351562,-1418.60400390625,-790.2000122070312,397.20001220703125,-1217.0179443359375,-83.70000457763672,-98.85000610351562,-1327.3699951171875,61.80000305175781,230.70001220703125,-1278.2440185546875
19587.508307604,1775743784.3379517,84238,75.1500015258789,-41.10000228881836,-1432.156005859375,363.1500244140625,-833.550048828125,-1417.39404296875,-789.300048828125,399.3000183105469,-1219.6800537109375,-87.9000015258789,-98.55000305175781,-1329.5479736328125,54.000003814697266,232.0500030517578,-1290.10205078125
19587.510432205,1775743784.340074,84239,69.30000305175781,-38.10000228881836,-1435.5439453125,372.45001220703125,-830.4000244140625,-1415.4580078125,-785.550048828125,404.4000244140625,-1224.761962890625,-82.6500015258789,-100.50000762939453,-1321.0780029296875,59.85000228881836,234.45001220703125,-1277.033935546875
19587.512556103,1775743784.342201,84240,68.85000610351562,-42.60000228881836,-1430.4620361328125,370.5,-838.050048828125,-1412.553955078125,-791.1000366210938,404.8500061035156,-1217.9859619140625,-80.85000610351562,-101.85000610351562,-1324.2239990234375,57.60000228881836,232.0500030517578,-1279.2120361328125
19587.514699302,1775743784.3443446,84241,70.95000457763672,-33.150001525878906,-1428.0419921875,362.8500061035156,-831.0000610351562,-1417.8780517578125,-791.2500610351562,404.4000244140625,-1213.8719482421875,-88.20000457763672,-101.4000015258789,-1327.6119384765625,61.35000228881836,222.45001220703125,-1292.7640380859375
19587.516809973,1775743784.3464522,84242,74.85000610351562,-37.5,-1437.238037109375,358.3500061035156,-835.5000610351562,-1414.0059814453125,-792.0000610351562,406.3500061035156,-1211.4520263671875,-82.05000305175781,-102.60000610351562,-1319.6259765625,52.650001525878906,232.35000610351562,-1285.7459716796875
19587.518930314,1775743784.3485765,84243,75.0,-43.650001525878906,-1437.7220458984375,366.6000061035156,-832.6500244140625,-1415.2159423828125,-794.550048828125,404.1000061035156,-1215.5660400390625,-81.0,-99.00000762939453,-1337.050048828125,57.60000228881836,229.95001220703125,-1289.134033203125
19587.521063648,1775743784.350702,84244,72.9000015258789,-41.70000076293945,-1430.7039794921875,367.8000183105469,-827.550048828125,-1411.5859375,-783.4500122070312,395.70001220703125,-1215.08203125,-79.95000457763672,-98.85000610351562,-1327.6119384765625,59.85000228881836,226.8000030517578,-1289.6180419921875
19587.52316065,1775743784.3528066,84245,72.9000015258789,-45.30000305175781,-1437.47998046875,364.20001220703125,-832.5000610351562,-1419.0880126953125,-797.1000366210938,402.9000244140625,-1211.93603515625,-87.75,-106.20000457763672,-1320.35205078125,56.85000228881836,232.65000915527344,-1287.43994140625
19587.525305269,1775743784.3549507,84246,68.4000015258789,-40.5,-1430.4620361328125,362.70001220703125,-829.9500122070312,-1423.68603515625,-787.6500244140625,405.6000061035156,-1215.08203125,-81.45000457763672,-101.25000762939453,-1325.1920166015625,64.80000305175781,228.60000610351562,-1283.3260498046875
19587.527429149,1775743784.3570747,84247,67.05000305175781,-42.150001525878906,-1435.5439453125,366.45001220703125,-832.2000122070312,-1426.3480224609375,-791.8500366210938,410.8500061035156,-1212.6619873046875,-84.45000457763672,-100.35000610351562,-1327.3699951171875,57.750003814697266,233.85000610351562,-1281.6319580078125
19587.529554688,1775743784.3592005,84248,66.1500015258789,-39.45000076293945,-1436.27001953125,365.25,-834.7500610351562,-1413.280029296875,-790.3500366210938,408.1500244140625,-1225.2459716796875,-79.6500015258789,-97.80000305175781,-1318.1739501953125,59.400001525878906,228.15000915527344,-1292.280029296875
19587.531699363,1775743784.3613446,84249,74.10000610351562,-40.35000228881836,-1434.092041015625,369.45001220703125,-832.3500366210938,-1409.407958984375,-788.1000366210938,403.0500183105469,-1209.5159912109375,-80.85000610351562,-98.10000610351562,-1329.7900390625,56.85000228881836,233.5500030517578,-1285.261962890625
19587.533805031,1775743784.3634508,84250,68.4000015258789,-44.400001525878906,-1434.5760498046875,364.5,-832.800048828125,-1423.927978515625,-787.5000610351562,406.0500183105469,-1217.501953125,-82.05000305175781,-103.6500015258789,-1325.676025390625,59.10000228881836,227.70001220703125,-1287.43994140625
19587.535891825,1775743784.3655322,84251,72.75,-39.150001525878906,-1432.156005859375,368.4000244140625,-833.8500366210938,-1417.635986328125,-793.6500244140625,410.2500305175781,-1216.2919921875,-82.95000457763672,-106.95000457763672,-1321.3199462890625,56.400001525878906,230.40000915527344,-1278.2440185546875
19587.538016667,1775743784.3676577,84252,74.4000015258789,-41.55000305175781,-1434.8179931640625,364.0500183105469,-837.1500244140625,-1420.5400390625,-789.1500244140625,402.9000244140625,-1213.387939453125,-79.80000305175781,-109.05000305175781,-1329.7900390625,55.95000076293945,234.75001525878906,-1287.9239501953125
19587.540117722,1775743784.3697634,84253,72.45000457763672,-42.0,-1436.7540283203125,363.1500244140625,-836.4000244140625,-1421.75,-788.1000366210938,403.8000183105469,-1213.6300048828125,-84.30000305175781,-107.70000457763672,-1317.9320068359375,63.000003814697266,231.75001525878906,-1280.906005859375
19587.542305516,1775743784.3719518,84254,75.60000610351562,-38.85000228881836,-1443.530029296875,363.0,-836.7000122070312,-1411.5859375,-791.1000366210938,404.2500305175781,-1216.050048828125,-77.55000305175781,-103.50000762939453,-1323.2559814453125,56.85000228881836,236.5500030517578,-1278.4859619140625
19587.544342413,1775743784.3739889,84255,72.0,-41.85000228881836,-1439.657958984375,359.8500061035156,-827.8500366210938,-1411.343994140625,-793.2000122070312,403.20001220703125,-1214.8399658203125,-85.20000457763672,-108.1500015258789,-1326.1600341796875,60.60000228881836,231.3000030517578,-1285.02001953125
19587.546464028,1775743784.37611,84256,72.45000457763672,-37.80000305175781,-1431.9139404296875,370.20001220703125,-829.050048828125,-1408.197998046875,-789.9000244140625,400.0500183105469,-1215.323974609375,-80.4000015258789,-103.20000457763672,-1326.1600341796875,54.60000228881836,230.10000610351562,-1281.8740234375
19587.548554723,1775743784.378199,84257,69.9000015258789,-42.900001525878906,-1428.5260009765625,359.8500061035156,-834.9000244140625,-1413.52197265625,-785.2500610351562,405.0000305175781,-1216.533935546875,-78.1500015258789,-100.35000610351562,-1328.822021484375,58.500003814697266,225.90000915527344,-1285.5040283203125
19587.550669723,1775743784.3803155,84258,72.45000457763672,-40.20000076293945,-1426.5899658203125,362.4000244140625,-833.4000244140625,-1406.261962890625,-791.7000122070312,402.9000244140625,-1210.241943359375,-80.25,-105.30000305175781,-1325.1920166015625,61.80000305175781,227.85000610351562,-1286.7139892578125
19587.552823144,1775743784.3824532,84259,73.20000457763672,-38.25,-1428.283935546875,368.25,-832.6500244140625,-1413.7640380859375,-786.7500610351562,403.5000305175781,-1222.342041015625,-79.80000305175781,-108.00000762939453,-1333.904052734375,59.70000076293945,232.8000030517578,-1286.9559326171875
19587.554964371,1775743784.3846078,84260,72.9000015258789,-42.150001525878906,-1426.3480224609375,362.8500061035156,-837.300048828125,-1403.3580322265625,-790.6500244140625,394.95001220703125,-1214.5980224609375,-79.5,-104.4000015258789,-1330.7579345703125,50.10000228881836,226.8000030517578,-1286.4720458984375
19587.557073346,1775743784.386718,84261,77.70000457763672,-38.10000228881836,-1442.803955078125,359.4000244140625,-834.4500122070312,-1406.261962890625,-782.4000244140625,398.2500305175781,-1219.43798828125,-79.35000610351562,-103.95000457763672,-1333.177978515625,62.85000228881836,229.50001525878906,-1279.696044921875
19587.559161067,1775743784.3888078,84262,67.20000457763672,-40.35000228881836,-1439.1739501953125,362.4000244140625,-836.7000122070312,-1414.9739990234375,-785.8500366210938,403.95001220703125,-1215.323974609375,-85.05000305175781,-102.30000305175781,-1326.1600341796875,55.35000228881836,230.40000915527344,-1274.3719482421875
19587.561306036,1775743784.3909514,84263,75.60000610351562,-41.55000305175781,-1442.0780029296875,368.70001220703125,-834.4500122070312,-1416.9100341796875,-792.1500244140625,400.5000305175781,-1212.177978515625,-72.1500015258789,-105.75000762939453,-1327.3699951171875,60.45000076293945,236.40000915527344,-1285.988037109375
19587.563426689,1775743784.3930733,84264,75.1500015258789,-39.45000076293945,-1430.946044921875,364.5,-838.800048828125,-1409.8919677734375,-792.4500122070312,405.7500305175781,-1212.6619873046875,-91.5,-106.20000457763672,-1318.657958984375,61.500003814697266,229.35000610351562,-1290.10205078125
19587.565553542,1775743784.3952003,84265,74.10000610351562,-38.85000228881836,-1439.9000244140625,365.8500061035156,-834.1500244140625,-1415.2159423828125,-788.7000122070312,407.2500305175781,-1216.050048828125,-81.30000305175781,-99.9000015258789,-1329.5479736328125,57.750003814697266,230.70001220703125,-1285.261962890625
19587.567663082,1775743784.3972976,84266,76.95000457763672,-41.10000228881836,-1429.97802734375,361.20001220703125,-834.0000610351562,-1416.66796875,-784.050048828125,403.5000305175781,-1219.6800537109375,-83.70000457763672,-99.75000762939453,-1324.4659423828125,66.1500015258789,226.65000915527344,-1281.3900146484375
19587.569755891,1775743784.3993876,84267,72.75,-43.5,-1434.333984375,368.70001220703125,-831.300048828125,-1414.489990234375,-786.300048828125,402.7500305175781,-1214.35595703125,-79.80000305175781,-105.30000305175781,-1331.7259521484375,63.45000076293945,231.60000610351562,-1284.5360107421875
19587.571908112,1775743784.4015422,84268,68.10000610351562,-38.55000305175781,-1423.927978515625,364.5,-833.7000122070312,-1412.7960205078125,-790.3500366210938,400.0500183105469,-1216.2919921875,-81.45000457763672,-95.25,-1324.7080078125,56.400001525878906,234.60000610351562,-1285.261962890625
19587.574014336,1775743784.4036593,84269,77.85000610351562,-42.900001525878906,-1422.2340087890625,360.6000061035156,-831.7500610351562,-1419.572021484375,-791.7000122070312,404.2500305175781,-1217.501953125,-83.70000457763672,-100.95000457763672,-1326.64404296875,63.000003814697266,228.75001525878906,-1285.5040283203125
19587.576118453,1775743784.4057634,84270,74.70000457763672,-34.20000076293945,-1438.68994140625,363.1500244140625,-838.9500122070312,-1416.9100341796875,-787.6500244140625,406.5000305175781,-1209.7579345703125,-87.30000305175781,-102.9000015258789,-1324.7080078125,55.650001525878906,224.10000610351562,-1285.261962890625
19587.578305758,1775743784.407952,84271,78.75,-36.45000076293945,-1440.384033203125,362.1000061035156,-829.5000610351562,-1413.7640380859375,-794.7000122070312,402.1500244140625,-1218.22802734375,-80.10000610351562,-103.20000457763672,-1325.4339599609375,54.45000076293945,229.0500030517578,-1287.197998046875
19587.580332587,1775743784.4099782,84272,69.0,-36.0,-1425.137939453125,366.0,-832.3500366210938,-1412.553955078125,-796.6500244140625,409.0500183105469,-1214.114013671875,-79.35000610351562,-96.30000305175781,-1327.3699951171875,57.30000305175781,235.95001220703125,-1282.842041015625
19587.582465599,1775743784.4121125,84273,77.70000457763672,-38.70000076293945,-1429.7359619140625,365.70001220703125,-836.1000366210938,-1412.7960205078125,-789.4500122070312,402.7500305175781,-1205.64404296875,-79.5,-104.55000305175781,-1322.77197265625,60.45000076293945,238.65000915527344,-1275.3399658203125
19587.584553262,1775743784.4141986,84274,72.45000457763672,-38.400001525878906,-1440.6259765625,366.9000244140625,-836.550048828125,-1417.635986328125,-793.6500244140625,400.0500183105469,-1216.7760009765625,-80.70000457763672,-102.1500015258789,-1332.93603515625,62.70000076293945,225.3000030517578,-1285.7459716796875
19587.586709004,1775743784.4163442,84275,75.30000305175781,-32.85000228881836,-1436.7540283203125,368.70001220703125,-838.5000610351562,-1412.31201171875,-786.0000610351562,401.2500305175781,-1214.5980224609375,-82.80000305175781,-106.35000610351562,-1311.156005859375,64.05000305175781,230.25001525878906,-1279.4539794921875
19587.588805677,1775743784.4184499,84276,74.10000610351562,-40.05000305175781,-1428.7679443359375,362.4000244140625,-826.9500122070312,-1421.2659912109375,-791.1000366210938,406.0500183105469,-1221.3740234375,-76.20000457763672,-104.25000762939453,-1319.6259765625,57.60000228881836,232.95001220703125,-1283.8099365234375
19587.590928892,1775743784.4205751,84277,77.70000457763672,-38.70000076293945,-1439.657958984375,362.25,-833.1000366210938,-1416.9100341796875,-791.7000122070312,403.5000305175781,-1228.634033203125,-79.6500015258789,-104.4000015258789,-1320.1099853515625,56.250003814697266,230.25001525878906,-1282.115966796875
19587.59305518,1775743784.4227004,84278,71.10000610351562,-37.20000076293945,-1429.4940185546875,365.1000061035156,-834.0000610351562,-1416.426025390625,-796.3500366210938,399.6000061035156,-1218.9539794921875,-78.0,-103.80000305175781,-1332.2099609375,57.750003814697266,231.45001220703125,-1280.1800537109375
19587.595160343,1775743784.4248064,84279,69.1500015258789,-40.95000076293945,-1426.10595703125,364.95001220703125,-828.9000244140625,-1407.9559326171875,-783.7500610351562,402.45001220703125,-1217.0179443359375,-82.95000457763672,-101.55000305175781,-1326.885986328125,53.400001525878906,234.15000915527344,-1276.550048828125
19587.597306686,1775743784.4269512,84280,76.95000457763672,-32.85000228881836,-1436.27001953125,363.75,-826.9500122070312,-1411.10205078125,-785.550048828125,401.4000244140625,-1217.7440185546875,-87.0,-99.30000305175781,-1321.803955078125,58.20000076293945,229.35000610351562,-1281.14794921875
19587.599428052,1775743784.4290748,84281,75.0,-40.05000305175781,-1442.803955078125,364.20001220703125,-831.6000366210938,-1407.7139892578125,-787.6500244140625,400.20001220703125,-1217.9859619140625,-84.30000305175781,-105.75000762939453,-1322.0460205078125,56.70000076293945,228.90000915527344,-1288.6500244140625
19587.601558122,1775743784.4311996,84282,75.30000305175781,-41.400001525878906,-1437.9639892578125,361.20001220703125,-830.2500610351562,-1411.8280029296875,-785.8500366210938,403.0500183105469,-1218.469970703125,-80.70000457763672,-101.55000305175781,-1326.1600341796875,53.400001525878906,227.5500030517578,-1291.553955078125
19587.603706314,1775743784.4333434,84283,70.5,-35.10000228881836,-1435.7860107421875,361.95001220703125,-830.7000122070312,-1411.343994140625,-787.050048828125,398.70001220703125,-1219.196044921875,-78.1500015258789,-104.4000015258789,-1326.1600341796875,58.80000305175781,229.0500030517578,-1284.2939453125
19587.605805852,1775743784.4354508,84284,76.05000305175781,-42.75,-1432.8819580078125,357.9000244140625,-833.8500366210938,-1418.3619384765625,-787.9500122070312,404.8500061035156,-1213.8719482421875,-78.9000015258789,-100.50000762939453,-1324.949951171875,65.55000305175781,226.35000610351562,-1280.4219970703125
19587.607943202,1775743784.4375782,84285,75.45000457763672,-42.75,-1435.7860107421875,365.8500061035156,-835.2000122070312,-1415.699951171875,-786.4500122070312,410.8500061035156,-1220.406005859375,-79.80000305175781,-104.55000305175781,-1328.822021484375,61.80000305175781,229.50001525878906,-1274.1300048828125
19587.610108281,1775743784.4397511,84286,73.6500015258789,-41.55000305175781,-1434.092041015625,365.25,-836.2500610351562,-1420.2979736328125,-794.2500610351562,407.4000244140625,-1213.387939453125,-81.30000305175781,-102.60000610351562,-1323.498046875,52.95000076293945,229.50001525878906,-1285.02001953125
19587.612190287,1775743784.4418352,84287,77.55000305175781,-33.60000228881836,-1437.9639892578125,368.8500061035156,-827.1000366210938,-1406.988037109375,-788.7000122070312,410.4000244140625,-1213.6300048828125,-79.5,-105.60000610351562,-1319.384033203125,60.60000228881836,231.45001220703125,-1276.550048828125
19587.614339076,1775743784.4439838,84288,74.70000457763672,-41.85000228881836,-1433.365966796875,361.6500244140625,-827.4000244140625,-1414.248046875,-795.4500122070312,397.8000183105469,-1216.533935546875,-81.60000610351562,-99.60000610351562,-1323.0140380859375,54.60000228881836,234.45001220703125,-1283.083984375
